Easy196	1	1000100	38318	9130	0,32,5,65,25,41,65,40,21,50,15,71,65,
Easy197	1	1001755	35645	1701	75,31,60,40,50,10,20,87,75,40,
Easy198	1	1001173	35681	22741	1,30,20,53,25,80,75,61,15,75,31,25,40,80,5,75,
Easy199	1	1002510	49734	2212	95,85,95,76,85,26,25,70,1,70,15,15,30,31,10,10,41,
Easy200	1	1001158	46185	1374	75,0,75,30,66,65,0,20,15,22,10,30,
Easy201	1	1000671	39182	2158	81,0,42,25,36,0,52,30,70,86,50,85,
Easy202	1	1000600	33135	456	30,15,57,30,60,23,66,40,77,65,51,10,
Easy203	1	1000675	39384	5222	30,70,20,60,52,85,50,75,10,36,
Easy204	1	1001687	32142	3668	10,20,61,70,56,95,30,86,30,95,6,60,10,20,60,
Easy205	1	1001251	49638	320	5,56,75,5,75,82,10,30,40,41,35,20,66,65,
Easy206	1	1000289	52530	2062	30,56,71,15,1,31,20,40,67,30,
Easy207	1	1000275	32741	1844	10,75,10,6,90,81,90,30,51,60,30,41,25,60,76,
Easy208	1	1000508	47004	3280	0,85,95,65,85,25,65,25,0,25,80,80,15,15,30,40,30,40,30,11,
Easy209	1	1000096	41797	6877	10,20,45,1,70,50,71,50,30,51,77,67,
Easy210	1	1000399	44613	2502	60,80,95,2,60,90,70,45,90,55,72,65,95,95,
Easy211	1	1000551	38448	765	25,41,60,71,60,55,56,65,35,15,70,45,23,10,40,70,
Easy212	1	1002735	38580	4550	30,10,20,10,0,0,72,30,30,41,53,45,67,30,75,76,
Easy213	1	1000503	34221	2712	80,105,50,60,35,25,81,50,60,72,96,65,36,
Easy214	1	1001009	49460	7881	65,85,66,0,17,26,71,40,6,30,
Easy215	1	1000729	34028	10135	45,0,51,10,60,90,60,50,5,75,75,36,86,75,
Easy216	1	1000270	37067	862	45,52,45,2,41,71,83,92,66,90,75,46,75,
Easy217	1	1000919	38587	2519	30,60,70,10,70,105,20,50,70,60,80,80,92,45,85,45,106,
Easy218	1	1000652	53072	3572	65,40,75,75,75,1,15,22,30,10,
